person_id,name,type,total_votes,average_score,total_numbers
235257,Sky Elobar,MOVIE,5457.0,5.8,1
235258,Gil Gex,MOVIE,5457.0,5.8,1
235262,Sam Dissanayake,MOVIE,5457.0,5.8,1
235266,Carl Solomon,MOVIE,5457.0,5.8,1
235292,Johnny Ray Gill,MOVIE,2610.0,6.0,1
235302,Deddy Corbuzier,MOVIE,0.0,,1
235307,Dewi Sandra,MOVIE,603.0,5.9,1
235310,Pêpê Rapazote,SHOW,404486.0,8.8,1
235372,Ali Sunal,MOVIE,4772.0,5.7,2
235373,Alper Kul,MOVIE,3524.0,5.5,1
235374,İrem Sak,MOVIE,15647.0,5.275,4
235375,Doğa Rutkay,MOVIE,3524.0,5.5,1
235376,Erdem Yener,MOVIE,5415.0,5.35,2
235377,Onur Buldu,MOVIE,4806.0,5.45,2
235378,Meltem Bozoflu,MOVIE,3524.0,5.5,1
235383,Allard Geerlings,MOVIE,9273.0,6.9,1
235433,Ananth Narayan Mahadevan,MOVIE,7609.0,5.699999999999999,2
235437,Yumiri Hanamori,SHOW,3996.0,7.5,2
235441,Toru Sakurai,MOVIE,7094.0,7.4,2
235441,Toru Sakurai,SHOW,8866.0,7.266666666666667,3
235458,Sundar C,MOVIE,21965.0,6.8999999999999995,3
235464,Haldun Boysan,MOVIE,874.0,5.4,1
235529,Harshvardhan Kapoor,MOVIE,22635.0,7.300000000000001,3
235529,Harshvardhan Kapoor,SHOW,8668.0,7.2,1
235556,Walter Jones,MOVIE,100637.0,6.3,2
235565,Sasha Williams,MOVIE,21009.0,5.7,1
235567,Neil Kaplan,SHOW,8706.0,8.1,1
235581,Alex Hyner,MOVIE,8644.0,5.9,1
235582,Mane Andrew,MOVIE,8644.0,5.9,1
235583,Roland Buck III,MOVIE,30125.0,5.550000000000001,2
235584,Brandon Johnson,MOVIE,8644.0,5.9,1
235585,Carrie Jo Hubrich,MOVIE,8644.0,5.9,1
235587,Marilyn Flores,MOVIE,8644.0,5.9,1
235588,Joel Ezra Hebner,MOVIE,8644.0,5.9,1
235589,Jimmy Flint-Smith,MOVIE,8644.0,5.9,1
235590,Natasha Drewniak,MOVIE,8644.0,5.9,1
235591,Frank Clem,MOVIE,14240.0,5.65,2
235592,Mickael De Sinno,MOVIE,8644.0,5.9,1
235593,Roya Backlund,MOVIE,8644.0,5.9,1
235594,Jay Walker,MOVIE,11282.0,5.35,2
235595,Victoria Martonne,MOVIE,8644.0,5.9,1
235596,Keith R. Fowler,MOVIE,8644.0,5.9,1
235597,Joshua Elizondo,MOVIE,8644.0,5.9,1
235598,Ursa Gifted Major,MOVIE,8644.0,5.9,1
235599,Abby Hilden,MOVIE,8644.0,5.9,1
235600,Darryl Sanders,MOVIE,8644.0,5.9,1
235601,Jaye Rosenberg,MOVIE,8644.0,5.9,1
235602,Jessica Martin del Campo,MOVIE,8644.0,5.9,1
235603,Shi Charming,MOVIE,8644.0,5.9,1
235604,Amber Ford,MOVIE,8644.0,5.9,1
235605,Whitney Bowers,MOVIE,8644.0,5.9,1
235606,Lucas Kastner,MOVIE,8644.0,5.9,1
235607,Kaye Morris,MOVIE,8644.0,5.9,1
235608,Kara McDonald,MOVIE,8644.0,5.9,1
235609,J.D. Dillard,MOVIE,16718.0,5.85,2
235632,Anthony Bajon,SHOW,1625.0,6.4,1
235644,Winnie Hung,MOVIE,41508.0,6.1,1
235645,Drew Tanner,MOVIE,12828.0,6.1,1
235645,Drew Tanner,SHOW,139154.0,6.7,1
235686,Govind Padmasoorya,MOVIE,14839.0,7.5,1
235705,Jesse Yarborough,MOVIE,7789.0,5.6,1
235730,Karen Woditsch,MOVIE,9823.0,4.7,1
235736,Dan Soder,SHOW,1225.0,6.6,1
235739,Sara Cravens,MOVIE,41808.0,6.35,2
235752,Fabio Capello,MOVIE,3064.0,8.0,1
235769,Aloïse Sauvage,SHOW,702.0,5.8,1
235789,Suzie Haines,MOVIE,382.0,2.7,1
235805,Megumi Oohara,MOVIE,11406.0,7.5,2
235807,Matilda De Angelis,MOVIE,20019.0,7.0,1
235826,Carlotta von Falkenhayn,SHOW,8536.0,7.1,1
235853,Robert Random,MOVIE,7104.0,6.7,1
235855,Howard Grossman,MOVIE,7104.0,6.7,1
235856,Geoffrey Land,MOVIE,7104.0,6.7,1
235872,Sara Murphy,MOVIE,681286.0,7.8,1
235879,David Broyles,MOVIE,681286.0,7.8,1
235916,Ribhu Dasgupta,MOVIE,27331.0,5.666666666666667,3
235916,Ribhu Dasgupta,SHOW,13210.0,6.8,1
235921,Raymond Ablack,SHOW,44573.0,7.4,1
235945,Alex Steele,MOVIE,11118.0,6.0,1
235981,Kwon Hyuk-chan,SHOW,3663.0,7.5,1
236009,Yevgeniy Koshevoy,SHOW,2706.0,7.3,1
236042,Balu Varghese,MOVIE,1544.0,7.4,1
236080,Larissa Bonesi,MOVIE,159.0,4.6,1
236100,Amy Gumenick,MOVIE,325194.0,6.6,1
236109,Nanfu Wang,MOVIE,0.0,,1
236125,Mervat Amin,MOVIE,240.0,6.1,1
236126,Ahmed Fouad Selim,MOVIE,9636.0,7.0,3
236130,Davis Aguila,MOVIE,2934.0,4.2,1
236147,Mayur Mahendra Patole,MOVIE,1479.0,7.6,1
236149,Soumendra Padhi,MOVIE,1479.0,7.6,1
236149,Soumendra Padhi,SHOW,6165.0,7.3,1
236152,Jun Suk-ho,MOVIE,3575.0,6.1,1
236152,Jun Suk-ho,SHOW,46408.0,8.200000000000001,3
236157,Luke Cutforth,MOVIE,473.0,5.4,1
236173,Gold Azeron,MOVIE,543.0,7.25,2
236180,Duncan Airlie James,MOVIE,88108.0,6.7,2
236184,Sudhi Koppa,MOVIE,3029.0,7.2,2
236190,Kristian Truelsen,MOVIE,350031.0,7.050000000000001,2
236204,Thou Reyes,MOVIE,1140.0,6.066666666666666,3
236212,Bartosz M. Kowalski,MOVIE,14740.0,4.4,2
236219,Naomi Velissariou,MOVIE,14046.0,7.1,1
236240,Dion Wiyoko,SHOW,129.0,7.8,1
236243,Fajar Bustomi,MOVIE,4888.0,6.733333333333333,3
236250,David Chocarro,SHOW,2641.0,6.9,1
236260,Bruce Davis,MOVIE,8487.0,4.6,1
236266,Yoo Jae-suk,SHOW,898.0,7.6,1
236304,Jin Gang,MOVIE,221095.0,8.0,1
236306,Anita Chui,MOVIE,479.0,5.9,1
236366,Barbara Wallace,MOVIE,116305.0,7.3,1
236367,Rodrigo Sant’anna,SHOW,0.0,,1
236391,Jim Jepson,MOVIE,2284.0,6.2,1
236403,Madelyn Cline,MOVIE,556.0,5.5,1
236403,Madelyn Cline,SHOW,43404.0,7.5,1
236417,Putri Ayudya,MOVIE,549.0,7.0,1
236421,George Kosturos,MOVIE,9721.0,5.8,1
236452,Adrian Knight Jesly,MOVIE,1605.0,7.5,1
236453,Vasanth Ravi,MOVIE,1605.0,7.5,1
236456,Isa Campo,MOVIE,1820.0,6.2,1
236458,Igor Szpakowski,MOVIE,12286.0,6.45,2
236460,Jason Canela,MOVIE,54166.0,6.8,1
236462,Guo Yue,MOVIE,1289.0,6.2,1
236478,Ed Burke,MOVIE,7013.0,7.4,1
236487,Manel Sevidal,MOVIE,290.0,6.3,1
236520,Chelsea Islan,MOVIE,19420.0,6.033333333333334,3
236522,Eleonora Wexler,SHOW,3447.0,6.8,1
236545,Janine Gutierrez,MOVIE,112.0,6.55,3
236546,Alex Diaz,MOVIE,502.0,6.3,1
236576,Lukas Løkken,SHOW,616.0,7.3,1
236577,Clara Rosager,SHOW,616.0,7.3,1
236579,Svenja Jung,SHOW,1134.0,6.5,1
236590,Ian Bonhôte,MOVIE,1659.0,8.1,1
236603,Justin Kelly,MOVIE,5495.0,5.6,1
236625,Arkadiusz Jakubik,MOVIE,3690.0,7.1,1
236632,Wojciech Zieliński,MOVIE,3383.0,6.2,1
236632,Wojciech Zieliński,SHOW,660.0,6.2,1
236636,Maria Sobocińska,SHOW,4907.0,6.5,1
236660,Begüm Kütük,MOVIE,5934.0,5.35,2
236664,İpek Tenolcay,SHOW,3087.0,5.4,1
236689,Jharrel Jerome,MOVIE,18674.0,6.75,4
236689,Jharrel Jerome,SHOW,114127.0,8.9,1
236691,Edson Jean,MOVIE,208185.0,7.1,1
236695,Asuman Dabak,MOVIE,4934.0,6.2,1
236700,Ali Atay,SHOW,17727.0,8.4,1
236701,James Whitmore Jr.,MOVIE,11329.0,6.9,1
236702,Bunga Citra Lestari,MOVIE,1962.0,6.9,2
236762,Neal Wu,SHOW,658.0,6.8,1
236770,Luna Lou,SHOW,14518.0,7.4,1
236774,Ali F. Mostafa,MOVIE,1981.0,5.1,1
236778,Lee Jung-eun,MOVIE,123310.0,7.199999999999999,2
236778,Lee Jung-eun,SHOW,16960.0,7.957142857142857,7
236838,Michèle Ohayon,MOVIE,634.0,5.3,2
236917,John Henry Whitaker,MOVIE,3641.0,5.4,1
236923,Nikhil Bhagat,MOVIE,26790.0,7.4,1
236925,İbrahim Büyükak,MOVIE,9873.0,5.949999999999999,2
236926,Bedran Güzel,MOVIE,9873.0,5.949999999999999,2
236932,Diego Josef,MOVIE,30601.0,5.6,2
236952,Regé-Jean Page,MOVIE,14866.0,6.9,2
236971,Mohamed Khalifa,MOVIE,144.0,5.5,1
237020,Léonie Souchaud,MOVIE,5047.0,5.8,1
237023,Alice D'Hauwe,MOVIE,72460.0,7.0,1
237033,Baron Geisler,MOVIE,142.0,6.4,1
237034,Timothy Castillo,MOVIE,896.0,6.949999999999999,2
237042,Chris Tong,SHOW,0.0,,1
237055,Chris Wood,SHOW,26127.0,5.2,2
237088,Dilnaz Irani,MOVIE,6893.0,7.7,1
237094,Amanda Cerny,MOVIE,61113.0,5.5,2
237098,Naga Shourya,MOVIE,0.0,,1
237110,Manju Pathrose,MOVIE,366.0,6.9,1
237122,Nicole Major,MOVIE,154.0,5.0,1
237126,Matthew Tennyson,MOVIE,86614.0,7.5,1
237146,Emily Cass McDonnell,MOVIE,290643.0,7.9,1
237194,Venus Wong,MOVIE,183.0,5.0,1
237222,Britt Scholte,MOVIE,1687.0,5.4,1
237222,Britt Scholte,SHOW,72.0,7.2,1
237232,Cameron Crosby,MOVIE,101175.0,7.1,1
237255,Chris Peters,SHOW,717.0,7.3,1
237280,Choi Ri,SHOW,2163.0,7.5,1
237286,Sky Ok Gray,MOVIE,4908.0,6.3,1
237287,Jessie Ok Gray,MOVIE,4908.0,6.3,1
237288,Juliet Fitzpatrick,MOVIE,4908.0,6.3,1
237289,William Tyler,MOVIE,4908.0,6.3,1
237290,Rick Duvall,MOVIE,4908.0,6.3,1
237291,Justin Tarrents,MOVIE,4908.0,6.3,1
237292,Karen Kaforey,MOVIE,4908.0,6.3,1
237296,Eyal Meyer,MOVIE,965.0,5.8,1
237343,Lee Hyun-wook,MOVIE,37199.0,6.3,1
237343,Lee Hyun-wook,SHOW,1101.0,7.8,1
237345,Stefanie Martini,MOVIE,23327.0,6.3,1
237361,Ty Hickson,MOVIE,5460.0,6.5,1
237364,Jessie Buckley,MOVIE,136571.0,6.65,2
237372,Garrett Schweighauser,MOVIE,4248.0,4.5,1
237388,Anna van der Heide,SHOW,717.0,7.3,1
237415,Alexa Ilacad,MOVIE,557.0,6.4,2
237420,Svetlana Ustinova,SHOW,2784.0,7.4,1
237428,Lamis Ammar,MOVIE,3492.0,6.8,1
237429,Khadija Al Akel,MOVIE,3492.0,6.8,1
237430,Jalal Masrwa,MOVIE,3492.0,6.8,1
237431,Ruba Blal,MOVIE,5473.0,5.949999999999999,2
237432,Elite Zexer,MOVIE,3492.0,6.8,1
237433,Anna Fialová,MOVIE,3214.0,5.6,2
237435,Matěj Dadák,MOVIE,2325.0,5.8,1
237436,Jiří Dvořák,MOVIE,2325.0,5.8,1
237437,Kateřina Klausová,MOVIE,2325.0,5.8,1
237438,Evženie Nízká,MOVIE,2325.0,5.8,1
237439,Petr Vondráček,MOVIE,2325.0,5.8,1
237440,Jan Lepšík,MOVIE,2325.0,5.8,1
237441,Jan Slovák,MOVIE,2325.0,5.8,1
237442,Zuzana Juráčková,MOVIE,2325.0,5.8,1
237443,Petr Halberstadt,MOVIE,2325.0,5.8,1
237444,Jiří Jurtin,MOVIE,2325.0,5.8,1
237445,Petr Hanzlík,MOVIE,2325.0,5.8,1
237446,Johana Matoušková,MOVIE,2325.0,5.8,1
237492,Sophia Latjuba,MOVIE,586.0,5.3,1
237527,Yasushi Kawamura,MOVIE,14501.0,7.1,1
237558,Michael FitzGerald,MOVIE,474176.0,7.6,1
237561,Peter Schueller,MOVIE,58407.0,6.3,1
237640,Ciro Miró,MOVIE,7125.0,6.65,2
237668,Milind Dhaimade,MOVIE,1649.0,7.8,1
237691,Monal Gajjar,MOVIE,458.0,6.1,1
237693,Jay Bhatt,MOVIE,121.0,6.8,1
237703,Guida Vianna,MOVIE,1501.0,6.1,1
237706,Gillray Coutinho,MOVIE,2616.0,6.0,1
237733,Barton Cowperthwaite,SHOW,9115.0,5.9,1
237745,Monika Mitchell,MOVIE,28986.0,4.75,2
237752,G. M. Sundar,MOVIE,0.0,,1
237754,Lex Scott Davis,MOVIE,30580.0,5.5,1
237765,Daniel Thomas May,MOVIE,0.0,,1
237800,Adarsh Gourav,MOVIE,68510.0,7.15,2
237800,Adarsh Gourav,SHOW,8796.0,4.7,1
237801,Satyadeep Misra,MOVIE,25969.0,6.15,4
237801,Satyadeep Misra,SHOW,1746.0,6.8,1
237829,Joey Bell,MOVIE,38319.0,5.8,1
237840,Willow Hale,MOVIE,0.0,,1
237857,Adhyayan Suman,MOVIE,8550.0,1.7,1
237874,Terence Beesley,MOVIE,155997.0,5.9,1
237883,Soundarya Rajinikanth,MOVIE,1000.0,4.8,1
237904,Hanna Ardéhn,SHOW,21077.0,7.5,1
237928,Shirley Rumierk,MOVIE,99791.0,7.050000000000001,2
237942,Christopher Winchester,MOVIE,83973.0,6.0,1
238019,Rodrigo Guirao Díaz,SHOW,375.0,6.8,1
238027,J. Sathish Kumar,MOVIE,1605.0,7.5,1
238033,Raditya Dika,MOVIE,992.0,3.9,2
238044,Daiki Shigeoka,SHOW,1518.0,7.05,2
238046,Yuki Yamato,MOVIE,0.0,,1
238060,Dale Soules,SHOW,295591.0,8.1,1
238065,Toni Gómez,MOVIE,605.0,5.8,1
238067,Teo Planell,MOVIE,1678.0,5.6,2
238068,Carolina Lapausa,MOVIE,19089.0,6.3,2
238068,Carolina Lapausa,SHOW,2314.0,7.1,1
238070,Iria Castellano,MOVIE,605.0,5.8,1
238071,Ankur Vikal,MOVIE,19875.0,7.1,2
238072,Amrita Bagchi,MOVIE,684.0,6.2,1
238073,Yashaswini Dayama,SHOW,18732.0,8.5,1
238075,Pawan Kripalani,MOVIE,2617.0,5.1,1
238100,Mouna Traoré,SHOW,11586.0,7.3,1
238103,Sylvia Zuk,MOVIE,13476.0,5.8,1
238103,Sylvia Zuk,SHOW,31577.0,7.7,1
238141,Eric Richard,MOVIE,619645.0,7.8,1
238155,Choi Byung-mo ,SHOW,1769.0,7.9,1
238165,Park Ji-hwan,MOVIE,5985.0,6.1,2
238165,Park Ji-hwan,SHOW,3175.0,7.7,2
238168,Max Tortora,MOVIE,9159.0,7.3,1
238169,Matthew T. Reynolds,MOVIE,120871.0,7.6,1
238175,Pia Lanciotti,SHOW,3032.0,7.2,1
238177,Drea Cooper,MOVIE,0.0,,1
238177,Drea Cooper,SHOW,3633.0,7.9,1
238227,Jeremy Sample,MOVIE,269072.0,6.65,2
238228,Devon Terrell,MOVIE,17473.0,6.25,2
238228,Devon Terrell,SHOW,29446.0,5.8,1
238229,Matt Ball,MOVIE,7116.0,5.9,1
238230,Eric Berryman,MOVIE,297759.0,6.9,2
238231,Cherie Danielle,MOVIE,7116.0,5.9,1
238235,Janina Elkin,MOVIE,954.0,5.3,1
238244,Caolan Byrne,MOVIE,112487.0,7.0,1
238251,Jenni Mabrey,MOVIE,736.0,7.4,1
238252,Boriana Williams,MOVIE,736.0,7.4,1
238291,Mariano Mendoza,MOVIE,4230.0,5.7,2
238317,Stijn Van Opstal,SHOW,10161.0,8.0,1
238402,Lili Karamalikis,MOVIE,1545.0,5.5,1
238403,Tess Fowler,MOVIE,1545.0,5.5,1
238404,Jordyn Wieber,MOVIE,1545.0,5.5,1
238405,Adam Tuominen,MOVIE,2938.0,4.966666666666667,3
238406,Isabelle Andary-Geslin,MOVIE,1545.0,5.5,1
238407,Caetlyn Collins,MOVIE,1545.0,5.5,1
238408,Jack Tomich,MOVIE,1545.0,5.5,1
238409,Helen Geoffreys,MOVIE,1545.0,5.5,1
238410,Sarah Jeavons,MOVIE,1545.0,5.5,1
238411,Rachel D'Sena,MOVIE,1545.0,5.5,1
238412,David John Clark,MOVIE,1545.0,5.5,1
238418,Ray Chase,SHOW,9564.0,5.733333333333333,3
238420,Mathieu Madénian,MOVIE,3219.0,3.9,1
238434,Aleksandra Revenko,MOVIE,5774.0,7.1,1
238443,Amol Parashar,MOVIE,7522.0,5.5,1
238443,Amol Parashar,SHOW,1514.0,6.4,1
238446,Rajesh Khattar,MOVIE,53138.0,6.199999999999999,2
238459,Rick Crom,MOVIE,490.0,7.2,1
238467,Tom Galantich,MOVIE,1659.0,6.2,1
238569,Rebecca Liddiard,SHOW,31577.0,7.7,1
238572,Nick Apostolides,SHOW,9500.0,5.8,1
238625,Tharun Bhascker Dhaassyam,MOVIE,5634.0,7.9,2
238628,Vijay Devarakonda,MOVIE,5947.0,6.45,2
238699,Eneko Sagardoy,MOVIE,15714.0,6.550000000000001,2
238713,Rick Zingale,MOVIE,95013.0,6.1,1
238725,José Troncoso,MOVIE,2504.0,6.0,1
238756,Mert Yazıcıoğlu,MOVIE,1796.0,4.4,1
238756,Mert Yazıcıoğlu,SHOW,13797.0,7.5,1
238759,Mesut Akusta,MOVIE,46939.0,8.2,1
238759,Mesut Akusta,SHOW,7426.0,8.1,1
238874,Deanna Grace Congo,MOVIE,0.0,,1
238886,Ricky Tribord,SHOW,131.0,6.5,1
238939,Amit Bhargav,MOVIE,25344.0,6.9,1
238984,Laura Evelyn,MOVIE,123377.0,7.1,1
238995,Major Dodge,MOVIE,4248.0,4.5,1
239037,Ivy Shao,MOVIE,521.0,5.6,1
239037,Ivy Shao,SHOW,445.0,6.766666666666667,4
239058,Adinia Wirasti,MOVIE,511.0,7.6,1
239058,Adinia Wirasti,SHOW,129.0,7.8,1
239083,Larissa Albuquerque,MOVIE,940.0,5.8,1
239134,Alfie Stewart,MOVIE,51824.0,6.55,2
239145,Sathish Krishnan,MOVIE,19332.0,6.8,1
239146,Eva Orner,MOVIE,7367.0,6.7,1
239147,Ünal Yeter,MOVIE,24151.0,6.300000000000001,2
239148,Tuvana Türkay,MOVIE,3973.0,6.2,1
239149,Gonca Vuslateri,MOVIE,5666.0,5.800000000000001,2
239172,Jake Perlin,MOVIE,47971.0,6.9,1
239176,Iker Galartza,MOVIE,5251.0,5.3,1
239183,Sean Ringgold,MOVIE,354445.0,6.333333333333333,3
239193,Maria Sundbom,SHOW,21077.0,7.5,1
239201,Shiv Panditt,MOVIE,20233.0,5.875,4
239201,Shiv Panditt,SHOW,2176.0,7.4,1
239204,Fuminori Komatsu,MOVIE,75132.0,8.1,1
239210,James Rogan,MOVIE,574.0,7.6,1
239219,Ewa Kasprzyk,MOVIE,15681.0,4.2,2
239271,Pankaj Tripathi,MOVIE,344703.0,6.68,11
239271,Pankaj Tripathi,SHOW,85088.0,8.6,1
239315,Kinaryosih,MOVIE,4414.0,5.85,3
239324,Amanda Leighton,SHOW,798.0,5.8,1
239356,César Ritter,MOVIE,1972.0,6.1,1
239389,Joyce Cheng,MOVIE,294.0,5.9,1
239389,Joyce Cheng,SHOW,0.0,,1
239393,Richard Falkner,MOVIE,158961.0,6.9,2
239409,Paloma Bernardi,SHOW,661.0,5.7,1
239410,Thaila Ayala,MOVIE,2642.0,6.0,1
239464,Nikki Haskell,SHOW,4003.0,7.2,1
239473,Nidhi Singh,MOVIE,3759.0,7.0,1
239473,Nidhi Singh,SHOW,3712.0,5.5,1
239475,Robin Leach,MOVIE,47935.0,4.8,1
239478,Rand Paul,MOVIE,1281.0,7.5,1
239499,Roger Stone,MOVIE,7333.0,7.4,1
239507,Melania Trump,MOVIE,39377.0,7.066666666666667,3
239542,Sheldon Harnick,MOVIE,1065.0,7.6,1
239549,Ekaterina Volkova,SHOW,195.0,6.7,1
239550,Charles Brice,SHOW,6663.0,6.2,1
239576,Luana Martau,MOVIE,952.0,5.3,1
239577,Carla Vasconcelos,MOVIE,474176.0,7.6,1
239587,Özge Özpirinçci,MOVIE,2450.0,6.1,1
239587,Özge Özpirinçci,SHOW,3861.0,6.1,1
239596,Doesjka van Hoogdalem,MOVIE,0.0,,1
239625,Ayfer Dönmez,MOVIE,3049.0,6.4,1
239635,Ahn Bo-hyun,SHOW,35049.0,7.4,5
239640,Thanh Thủy,MOVIE,319.0,5.7,1
239646,Alessio Praticò,MOVIE,6071.0,6.2,1
239648,Mauro Conte,MOVIE,10591.0,6.949999999999999,2
239654,Ahmed Malek,MOVIE,593.0,6.8,1
239655,Amr Youssef,MOVIE,240.0,6.1,1
239656,Ahmed Dawood,MOVIE,5530.0,6.2,1
239656,Ahmed Dawood,SHOW,0.0,,1
239657,Dina El Sherbiny,MOVIE,0.0,,1
239674,Sebastian Coe,MOVIE,48672.0,7.9,1
239703,Song Young-gyu,SHOW,1718.0,7.166666666666667,3
239730,Gal Toren,SHOW,8367.0,7.1,1
239743,Maine Mendoza,MOVIE,332.0,7.9,1
239747,Sakshi Tanwar,MOVIE,181362.0,6.95,2
239747,Sakshi Tanwar,SHOW,0.0,,1
239753,Dennis Andres,MOVIE,15026.0,5.65,2
239756,Nitesh Tiwari,MOVIE,187933.0,7.95,2
239766,Mehmet Özgür,SHOW,17727.0,8.4,1
239781,José Luis Ortíz,MOVIE,112.0,4.9,1
239791,Marcus Guilhem,MOVIE,11115.0,5.6,1
239803,Eduardo Ferrés,MOVIE,3106.0,6.2,1
239817,Taiyô Yoshizawa,MOVIE,277.0,6.2,1
239833,Lucas Bentley,MOVIE,10011.0,5.7,1
239853,Lale Başar,MOVIE,5778.0,7.1,1
239880,Hailey Gates,MOVIE,261956.0,7.4,1
239906,Dian Nitami,MOVIE,272.0,6.1,1
239908,Boris Bokir,MOVIE,438.0,6.2,1
239911,Millane Fernandez,MOVIE,603.0,5.9,1
239947,Nikko Seagal,MOVIE,294.0,4.8,1
239966,Seána Kerslake,SHOW,880.0,7.3,1
239987,Norm Golden,MOVIE,1503.0,5.0,1
239988,Craig Newman,MOVIE,65620.0,5.8,2
239989,Max Curnin,MOVIE,2162.0,4.3,2
239990,Luca Surguladze,MOVIE,1503.0,5.0,1
239991,Xavier Manrique,MOVIE,1503.0,5.0,1
239993,Alex Oliver,MOVIE,2162.0,4.3,2
239994,Jean-Patrick Benes,MOVIE,3994.0,6.2,1
239995,Micha Lescot,MOVIE,3994.0,6.2,1
239999,Elisha Applebaum,MOVIE,69.0,6.2,1
239999,Elisha Applebaum,SHOW,44695.0,6.5,2
240001,Robin Kermode,MOVIE,24063.0,5.7,1
240025,Hong Eun-hee,SHOW,14892.0,7.8,1
240027,Silja Eriksen Jensen,MOVIE,13135.0,7.1,1
240030,Alban Lendorf,MOVIE,8270.0,7.3,1
240083,Ted Cruz,MOVIE,30171.0,7.25,2
240088,Mandeep Kumar,MOVIE,4359.0,5.8,1
240093,Angelica Blandon,SHOW,284.0,6.6,1
240098,Michelle Vito,MOVIE,313.0,5.5,1
240117,Josh Caras,MOVIE,88714.0,6.9,1
240118,Nicolas Pesce,MOVIE,7534.0,5.5,1
240136,Yang Hyun-suk,MOVIE,53.0,5.3,1
240147,Wang Bowen,SHOW,366.0,8.0,1
240158,Hana Takeda,MOVIE,79635.0,7.75,2
240177,Saniyya Sidney,MOVIE,7526.0,5.75,2
240178,August Wilson,MOVIE,0.0,,1
240233,Niek Roozen,SHOW,72.0,7.2,1
240237,Yasmin Karssing,MOVIE,826.0,5.6,1
240255,Karuna Pandey,MOVIE,24261.0,5.1,2
240256,Robin Das,MOVIE,10656.0,6.9,1
240266,Madeline Brumby,MOVIE,339626.0,6.5,1
240295,Seán Gleeson,MOVIE,112487.0,7.0,1
240318,Gary Carr,MOVIE,64117.0,6.6,1
240330,Magdyel Ugaz,MOVIE,0.0,,1
240347,Tim Fellingham,MOVIE,114505.0,5.9,1
240355,Iskandar Zulkarnain,MOVIE,1962.0,6.9,2
240357,Upi Avianto,MOVIE,1962.0,6.9,2
240360,Elena Rusconi,MOVIE,168919.0,6.1,1
240406,Christian Bables,MOVIE,493.0,5.65,2
240416,Zackary Canepari,MOVIE,0.0,,1
240416,Zackary Canepari,SHOW,3633.0,7.9,1
240432,Ira Wibowo,MOVIE,4888.0,6.733333333333333,3
240444,Eve Lindley,MOVIE,11048.0,6.1,1
240490,M. Rajesh,MOVIE,8043.0,7.6,1
240494,Katina Medina Mora,SHOW,0.0,,1
240504,Choi Jong-ryul,MOVIE,2435.0,6.8,1
240549,Serhat Özcan,MOVIE,0.0,,1
240552,Udhayanidhi Stalin,MOVIE,4075.0,6.2,1
240568,Caroline Suh,MOVIE,6319.0,7.5,1
240568,Caroline Suh,SHOW,2419.0,7.7,1
240572,Marta Nieradkiewicz,SHOW,2986.0,6.75,2
240575,Lukasz Grzegorzek,MOVIE,540.0,5.8,1
240610,Scott Chambers,MOVIE,13290.0,4.8,1
240613,Miray Akay,SHOW,1681.0,7.3,1
240643,Barbara Beall,MOVIE,83519.0,4.5,1
240652,Rafael Portugal,MOVIE,2679.0,5.699999999999999,2
240652,Rafael Portugal,SHOW,168.0,6.2,1
240653,Thati Lopes,MOVIE,1472.0,5.85,2
240653,Thati Lopes,SHOW,168.0,6.2,1
240678,Reba Monica John,MOVIE,4813.0,6.8,1
240711,Ruby Rubi,MOVIE,286.0,5.2,1
240712,Manuel Chua,MOVIE,710.0,6.066666666666666,3
240720,Raja Ravindra,MOVIE,0.0,,1
240743,Michalina Olszańska,SHOW,4173.0,6.8,1
240750,Philippe Jacq,MOVIE,984.0,6.5,1
240765,Paulo Angeles,MOVIE,73.0,7.1,1
240766,Pontri Bernardo,MOVIE,371.0,6.9,1
240827,Clyde Berning,MOVIE,0.0,,1
240882,Alexandra Masangkay,MOVIE,211158.0,6.75,2
240883,Salvador Calvo,MOVIE,3281.0,6.5,2
240898,Joanna Bacon,MOVIE,474176.0,7.6,1
240907,Brandon Tabassi,MOVIE,600392.0,7.7,1
240910,Katrin Röver,MOVIE,1416.0,6.5,1
240919,B. V. Nandini Reddy,MOVIE,0.0,,2
240976,Sienna Farall,MOVIE,167549.0,6.5,1
241010,Boo Sung-Chul,SHOW,10329.0,7.5,1
241084,Chandini Sreedharan,MOVIE,3064.0,6.4,1
241088,Jorge Asín,MOVIE,4692.0,5.65,2
241091,Regina Blandón,SHOW,0.0,,1
241093,Sophie Gómez,SHOW,3210.0,7.8,1
241113,Anand Rajaram,SHOW,179.0,7.2,1
241136,Taufiq Hanafi,MOVIE,217.0,4.2,1
241156,Rod Blackhurst,MOVIE,23969.0,6.9,1
241200,Payal Rajput,MOVIE,180.0,6.2,1
241234,Jin Shirasu,MOVIE,487.0,6.6,1
241234,Jin Shirasu,SHOW,3596.0,7.8,1
241238,Mel Fair,MOVIE,118815.0,6.0,1
241278,Dominic Roque,MOVIE,885.0,5.85,2
241294,Rachel Marie Lewis,MOVIE,16441.0,7.3,1
241395,José Manuel Colón,MOVIE,86.0,5.9,1
241397,Florian Gottschick,MOVIE,954.0,5.3,1
241404,Paulo Américo,MOVIE,230.0,5.4,1
241431,Elizabeth Lail,MOVIE,0.0,,1
241451,Grace Victoria Cox,MOVIE,91162.0,6.7,1
